code_dpt;code_comm;lib_comm;pom_nbe;pom_surf;poi_nbe;poi_surf;pec_nbe;pec_surf;pru_nbe;pru_surf;abr_nbe;abr_surf;cer_nbe;cer_surf;noy_nbe;noy_surf;kiw_nbe;kiw_surf;rai_nbe;rait_surf;ora_nbe;ora_surf;cle_nbe;cle_surf;cit_nbe;cit_surf;aagrm_nbe;aagrm_surf
24;24217;Journiac;0;0;0;0;-9999;-9999;0;0;0;0;0;0;-9999;-9999;0;0;0;0;0;0;0;0;0;0;0;0
24;24218;Jumilhac-le-Grand;3;25;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
24;24219;Labouquerie;0;0;0;0;0;0;4;14;0;0;0;0;-9999;-9999;0;0;0;0;0;0;0;0;0;0;0;0
24;24222;Force;0;0;0;0;0;0;-9999;-9999;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
24;24223;Lalinde;0;0;0;0;0;0;0;0;0;0;0;0;-9999;-9999;-9999;-9999;0;0;0;0;0;0;0;0;0;0
24;24225;Lamonzie-Saint-Martin;3;160;-9999;-9999;0;0;-9999;-9999;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
24;24226;Lamothe-Montravel;0;0;0;0;-9999;-9999;0;0;0;0;0;0;-9999;-9999;-9999;-9999;0;0;0;0;0;0;0;0;0;0
24;24227;Lanouaille;4;57;-9999;-9999;0;0;0;0;0;0;0;0;3;31;0;0;0;0;0;0;0;0;0;0;0;0
24;24229;Lardin-Saint-Lazare;0;0;0;0;0;0;0;0;0;0;0;0;-9999;-9999;0;0;0;0;0;0;0;0;0;0;0;0
24;24231;Lavalade;0;0;0;0;0;0;-9999;-9999;0;0;0;0;-9999;-9999;0;0;0;0;0;0;0;0;0;0;0;0
24;24238;Lempzours;0;0;0;0;0;0;0;0;0;0;0;0;-9999;-9999;0;0;0;0;0;0;0;0;0;0;0;0
24;24239;Ligueux;0;0;0;0;0;0;0;0;0;0;0;0;-9999;-9999;0;0;0;0;0;0;0;0;0;0;0;0
24;24240;Limeuil;0;0;0;0;0;0;0;0;0;0;0;0;-9999;-9999;0;0;0;0;0;0;0;0;0;0;0;0
24;24242;Liorac-sur-Louyre;0;0;0;0;0;0;0;0;0;0;0;0;3;20;0;0;0;0;0;0;0;0;0;0;0;0
24;24243;Lisle;0;0;0;0;0;0;0;0;0;0;0;0;-9999;-9999;0;0;0;0;0;0;0;0;0;0;0;0
24;24244;Lolme;0;0;0;0;0;0;-9999;-9999;0;0;0;0;-9999;-9999;0;0;0;0;0;0;0;0;0;0;0;0
24;24245;Loubejac;0;0;0;0;0;0;0;0;0;0;0;0;-9999;-9999;0;0;0;0;0;0;0;0;0;0;0;0
24;24247;Lusignac;0;0;0;0;0;0;0;0;0;0;0;0;-9999;-9999;0;0;0;0;0;0;0;0;0;0;0;0
24;24252;Marcillac-Saint-Quentin;0;0;0;0;0;0;0;0;0;0;0;0;7;24;0;0;0;0;0;0;0;0;0;0;0;0
24;24254;Marnac;0;0;0;0;0;0;0;0;0;0;0;0;6;24;0;0;0;0;0;0;0;0;0;0;0;0
24;24255;Marquay;0;0;0;0;0;0;0;0;0;0;0;0;3;8;0;0;0;0;0;0;0;0;0;0;0;0
24;24256;Marsac-sur-l'Isle;0;0;0;0;0;0;0;0;0;0;0;0;-9999;-9999;0;0;0;0;0;0;0;0;0;0;0;0
24;24257;Marsalès;0;0;0;0;0;0;0;0;0;0;0;0;-9999;-9999;0;0;0;0;0;0;0;0;0;0;0;0
24;24258;Marsaneix;-9999;-9999;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
24;24261;Mauzens-et-Miremont;0;0;0;0;0;0;0;0;0;0;0;0;-9999;-9999;0;0;0;0;0;0;0;0;0;0;0;0
24;24262;Mayac;0;0;0;0;0;0;0;0;0;0;0;0;-9999;-9999;0;0;0;0;0;0;0;0;0;0;0;0
24;24263;Mazeyrolles;0;0;0;0;0;0;0;0;0;0;0;0;3;15;0;0;0;0;0;0;0;0;0;0;0;0
24;24266;Mensignac;-9999;-9999;0;0;0;0;0;0;0;0;-9999;-9999;0;0;0;0;0;0;0;0;0;0;0;0;0;0
24;24268;Meyrals;0;0;0;0;0;0;0;0;0;0;0;0;6;13;0;0;0;0;0;0;0;0;0;0;0;0
24;24269;Mialet;-9999;-9999;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
24;24270;Milhac-d'Auberoche;0;0;0;0;0;0;0;0;0;0;0;0;-9999;-9999;0;0;0;0;0;0;0;0;0;0;0;0
24;24273;Molières;0;0;0;0;0;0;0;0;0;0;0;0;-9999;-9999;0;0;0;0;0;0;0;0;0;0;0;0
24;24274;Monbazillac;0;0;0;0;0;0;5;36;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
24;24276;Monestier;0;0;0;0;0;0;3;28;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
24;24281;Monsac;0;0;0;0;0;0;-9999;-9999;0;0;0;0;3;16;0;0;0;0;0;0;0;0;0;0;0;0
24;24282;Monsaguel;0;0;0;0;0;0;-9999;-9999;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
24;24283;Monsec;0;0;0;0;0;0;0;0;0;0;0;0;-9999;-9999;0;0;0;0;0;0;0;0;0;0;0;0
24;24284;Montagnac-d'Auberoche;0;0;0;0;0;0;0;0;0;0;0;0;-9999;-9999;0;0;0;0;0;0;0;0;0;0;0;0
24;24285;Montagnac-la-Crempse;0;0;0;0;0;0;0;0;0;0;0;0;-9999;-9999;0;0;0;0;0;0;0;0;0;0;0;0
24;24286;Montagrier;0;0;0;0;0;0;0;0;0;0;0;0;5;5;0;0;0;0;0;0;0;0;0;0;0;0
24;24288;Montazeau;-9999;-9999;0;0;0;0;-9999;-9999;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
24;24289;Montcaret;0;0;0;0;-9999;-9999;0;0;0;0;0;0;0;0;-9999;-9999;0;0;0;0;0;0;0;0;0;0
24;24290;Montferrand-du-Périgord;0;0;0;0;0;0;0;0;0;0;0;0;-9999;-9999;0;0;0;0;0;0;0;0;0;0;0;0
24;24291;Montignac;0;0;0;0;0;0;0;0;0;0;0;0;6;54;0;0;0;0;0;0;0;0;0;0;0;0
24;24292;Montpeyroux;0;0;0;0;0;0;0;0;0;0;0;0;-9999;-9999;0;0;0;0;0;0;0;0;0;0;0;0
24;24293;Monplaisant;0;0;0;0;0;0;0;0;0;0;0;0;-9999;-9999;0;0;0;0;0;0;0;0;0;0;0;0
24;24296;Mouleydier;0;0;0;0;0;0;-9999;-9999;0;0;0;0;-9999;-9999;0;0;0;0;0;0;0;0;0;0;0;0
24;24298;Mouzens;0;0;0;0;0;0;0;0;0;0;0;0;-9999;-9999;-9999;-9999;0;0;0;0;0;0;0;0;0;0
24;24299;Mussidan;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-9999;-9999;0;0;0;0;0;0;0;0;0;0
24;24300;Nabirat;0;0;0;0;0;0;0;0;0;0;0;0;15;54;0;0;0;0;0;0;0;0;0;0;0;0
24;24301;Nadaillac;0;0;0;0;0;0;0;0;0;0;0;0;3;17;0;0;0;0;0;0;0;0;0;0;0;0
24;24302;Nailhac;0;0;0;0;0;0;0;0;0;0;0;0;22;231;0;0;0;0;0;0;0;0;0;0;0;0
24;24303;Nanteuil-Auriac-de-Bourzac;0;0;0;0;0;0;0;0;0;0;0;0;5;8;0;0;0;0;0;0;0;0;0;0;0;0
24;24304;Nantheuil;0;0;0;0;0;0;0;0;0;0;0;0;4;12;0;0;0;0;0;0;0;0;0;0;0;0
24;24305;Nanthiat;0;0;0;0;0;0;0;0;0;0;0;0;5;20;0;0;0;0;0;0;0;0;0;0;0;0
24;24306;Nastringues;0;0;0;0;0;0;-9999;-9999;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
24;24307;Naussannes;0;0;0;0;0;0;0;0;0;0;0;0;-9999;-9999;0;0;0;0;0;0;0;0;0;0;0;0
24;24308;Négrondes;0;0;0;0;0;0;0;0;0;0;0;0;5;11;0;0;0;0;0;0;0;0;0;0;0;0
24;24309;Neuvic;0;0;0;0;0;0;0;0;0;0;0;0;-9999;-9999;0;0;0;0;0;0;0;0;0;0;0;0
24;24310;Nojals-et-Clotte;0;0;0;0;0;0;11;70;0;0;0;0;-9999;-9999;-9999;-9999;0;0;0;0;0;0;0;0;0;0
24;24312;Notre-Dame-de-Sanilhac;-9999;-9999;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
24;24313;Orliac;0;0;0;0;0;0;0;0;0;0;0;0;-9999;-9999;0;0;0;0;0;0;0;0;0;0;0;0
24;24314;Orliaguet;0;0;0;0;0;0;0;0;0;0;0;0;3;6;0;0;0;0;0;0;0;0;0;0;0;0
24;24316;Parcoul;0;0;0;0;0;0;0;0;0;0;0;0;-9999;-9999;0;0;0;0;0;0;0;0;0;0;0;0
24;24317;Paulin;0;0;0;0;0;0;0;0;0;0;0;0;12;77;0;0;0;0;0;0;0;0;0;0;0;0
24;24320;Payzac;4;51;0;0;0;0;0;0;0;0;0;0;-9999;-9999;0;0;0;0;0;0;0;0;0;0;0;0
24;24321;Pazayac;0;0;0;0;0;0;0;0;0;0;0;0;5;16;0;0;0;0;0;0;0;0;0;0;0;0
24;24323;Petit-Bersac;0;0;0;0;0;0;0;0;0;0;0;0;-9999;-9999;0;0;0;0;0;0;0;0;0;0;0;0
24;24325;Peyrillac-et-Millac;0;0;0;0;0;0;0;0;0;0;0;0;7;19;0;0;0;0;0;0;0;0;0;0;0;0
24;24330;Plazac;0;0;0;0;0;0;0;0;0;0;0;0;6;9;0;0;0;0;0;0;0;0;0;0;0;0
24;24331;Pomport;0;0;0;0;0;0;3;17;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
24;24335;Port-Sainte-Foy-et-Ponchapt;0;0;0;0;0;0;-9999;-9999;0;0;0;0;-9999;-9999;-9999;-9999;0;0;0;0;0;0;0;0;0;0
24;24336;Prats-de-Carlux;0;0;0;0;0;0;0;0;0;0;0;0;6;20;0;0;0;0;0;0;0;0;0;0;0;0
24;24337;Prats-du-Périgord;0;0;0;0;0;0;-9999;-9999;0;0;0;0;-9999;-9999;0;0;0;0;0;0;0;0;0;0;0;0
24;24338;Pressignac-Vicq;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-9999;-9999;0;0;0;0;0;0;0;0;0;0
24;24339;Preyssac-d'Excideuil;0;0;0;0;0;0;0;0;0;0;0;0;-9999;-9999;0;0;0;0;0;0;0;0;0;0;0;0
24;24340;Prigonrieux;-9999;-9999;0;0;0;0;0;0;0;0;-9999;-9999;-9999;-9999;0;0;0;0;0;0;0;0;0;0;0;0
24;24341;Proissans;0;0;0;0;0;0;0;0;0;0;0;0;7;30;0;0;0;0;0;0;0;0;0;0;0;0
24;24347;Rampieux;0;0;0;0;0;0;6;36;0;0;0;0;-9999;-9999;0;0;0;0;0;0;0;0;0;0;0;0
24;24348;Razac-d'Eymet;0;0;0;0;0;0;3;29;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
24;24349;Razac-de-Saussignac;0;0;0;0;0;0;4;61;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
24;24351;Ribagnac;0;0;0;0;0;0;-9999;-9999;0;0;0;0;-9999;-9999;0;0;0;0;0;0;0;0;0;0;0;0
24;24353;Rochebeaucourt-et-Argentine;-9999;-9999;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
24;24354;Roche-Chalais;0;0;0;0;0;0;0;0;0;0;0;0;-9999;-9999;0;0;0;0;0;0;0;0;0;0;0;0
24;24355;Roque-Gageac;0;0;0;0;0;0;0;0;0;0;0;0;10;47;0;0;0;0;0;0;0;0;0;0;0;0
24;24360;Sagelat;0;0;0;0;0;0;0;0;0;0;0;0;3;3;0;0;0;0;0;0;0;0;0;0;0;0
24;24363;Saint-Amand-de-Belvès;0;0;0;0;0;0;0;0;0;0;0;0;6;18;0;0;0;0;0;0;0;0;0;0;0;0
24;24364;Saint-Amand-de-Coly;0;0;0;0;0;0;0;0;0;0;0;0;5;37;0;0;0;0;0;0;0;0;0;0;0;0
24;24366;Saint-André-d'Allas;0;0;0;0;0;0;0;0;0;0;0;0;7;26;0;0;0;0;0;0;0;0;0;0;0;0
24;24368;Saint-Antoine-Cumond;0;0;0;0;0;0;0;0;0;0;0;0;-9999;-9999;0;0;0;0;0;0;0;0;0;0;0;0
24;24369;Saint-Antoine-d'Auberoche;0;0;0;0;0;0;0;0;0;0;0;0;-9999;-9999;0;0;0;0;0;0;0;0;0;0;0;0
24;24370;Saint-Antoine-de-Breuilh;-9999;-9999;0;0;-9999;-9999;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
24;24371;Saint-Aquilin;0;0;0;0;0;0;0;0;0;0;0;0;-9999;-9999;0;0;0;0;0;0;0;0;0;0;0;0
24;24372;Saint-Astier;0;0;0;0;0;0;0;0;0;0;0;0;-9999;-9999;0;0;0;0;0;0;0;0;0;0;0;0
24;24373;Saint-Aubin-de-Cadelech;0;0;0;0;0;0;4;19;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
24;24374;Saint-Aubin-de-Lanquais;0;0;0;0;0;0;3;3;0;0;0;0;-9999;-9999;0;0;0;0;0;0;0;0;0;0;0;0
24;24375;Saint-Aubin-de-Nabirat;0;0;0;0;0;0;0;0;0;0;0;0;-9999;-9999;0;0;0;0;0;0;0;0;0;0;0;0
24;24378;Saint-Avit-Rivière;0;0;0;0;0;0;0;0;0;0;0;0;-9999;-9999;0;0;0;0;0;0;0;0;0;0;0;0
24;24379;Saint-Avit-Sénieur;0;0;0;0;0;0;0;0;0;0;0;0;-9999;-9999;0;0;0;0;0;0;0;0;0;0;0;0
24;24383;Saint-Capraise-d'Eymet;0;0;0;0;0;0;-9999;-9999;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
24;24384;Saint-Cassien;0;0;0;0;0;0;-9999;-9999;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
24;24385;Saint-Cernin-de-Labarde;0;0;0;0;0;0;-9999;-9999;0;0;0;0;-9999;-9999;0;0;0;0;0;0;0;0;0;0;0;0
24;24391;Saint-Crépin-de-Richemont;0;0;0;0;0;0;0;0;0;0;0;0;-9999;-9999;0;0;0;0;0;0;0;0;0;0;0;0
24;24392;Saint-Crépin-et-Carlucet;0;0;0;0;0;0;0;0;0;0;0;0;17;111;0;0;0;0;0;0;0;0;0;0;0;0
24;24393;Sainte-Croix;0;0;0;0;0;0;-9999;-9999;0;0;0;0;-9999;-9999;0;0;0;0;0;0;0;0;0;0;0;0
24;24395;Saint-Cybranet;0;0;0;0;0;0;0;0;0;0;0;0;13;40;0;0;0;0;0;0;0;0;0;0;0;0
24;24396;Saint-Cyprien;-9999;-9999;0;0;0;0;0;0;0;0;0;0;5;49;0;0;0;0;0;0;0;0;0;0;0;0
24;24397;Saint-Cyr-les-Champagnes;13;297;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
24;24401;Sainte-Eulalie-d'Ans;0;0;0;0;0;0;0;0;0;0;0;0;16;78;0;0;0;0;0;0;0;0;0;0;0;0
24;24402;Sainte-Eulalie-d'Eymet;0;0;0;0;0;0;0;0;0;0;0;0;-9999;-9999;0;0;0;0;0;0;0;0;0;0;0;0
24;24405;Saint-Félix-de-Villadeix;0;0;0;0;0;0;0;0;0;0;0;0;-9999;-9999;0;0;0;0;0;0;0;0;0;0;0;0
24;24406;Sainte-Foy-de-Belvès;0;0;0;0;0;0;0;0;0;0;0;0;-9999;-9999;0;0;0;0;0;0;0;0;0;0;0;0
24;24408;Saint-Front-d'Alemps;0;0;0;0;0;0;0;0;0;0;0;0;-9999;-9999;0;0;0;0;0;0;0;0;0;0;0;0
24;24412;Saint-Geniès;0;0;0;0;0;0;0;0;0;0;0;0;10;41;0;0;0;0;0;0;0;0;0;0;0;0
24;24416;Saint-Germain-de-Belvès;0;0;0;0;0;0;0;0;0;0;0;0;3;11;0;0;0;0;0;0;0;0;0;0;0;0
24;24417;Saint-Germain-des-Prés;0;0;0;0;0;0;0;0;0;0;0;0;7;26;0;0;0;0;0;0;0;0;0;0;0;0
24;24419;Saint-Germain-et-Mons;0;0;0;0;0;0;-9999;-9999;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
24;24421;Saint-Geyrac;0;0;0;0;0;0;0;0;0;0;0;0;-9999;-9999;0;0;0;0;0;0;0;0;0;0;0;0
24;24423;Sainte-Innocence;0;0;0;0;0;0;0;0;0;0;0;0;-9999;-9999;0;0;0;0;0;0;0;0;0;0;0;0
24;24426;Saint-Jean-d'Estissac;0;0;0;0;0;0;0;0;0;0;0;0;-9999;-9999;0;0;0;0;0;0;0;0;0;0;0;0
24;24429;Saint-Jory-las-Bloux;0;0;0;0;0;0;0;0;0;0;0;0;5;10;0;0;0;0;0;0;0;0;0;0;0;0
24;24432;Saint-Julien-de-Lampon;0;0;0;0;0;0;0;0;0;0;0;0;19;40;0;0;0;0;0;0;0;0;0;0;0;0
24;24433;Saint-Julien-d'Eymet;0;0;0;0;0;0;-9999;-9999;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
24;24434;Saint-Just;0;0;0;0;0;0;0;0;0;0;0;0;-9999;-9999;0;0;0;0;0;0;0;0;0;0;0;0
24;24437;Saint-Laurent-des-Vignes;0;0;0;0;-9999;-9999;3;8;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
24;24438;Saint-Laurent-la-Vallée;0;0;0;0;0;0;0;0;0;0;0;0;15;80;0;0;0;0;0;0;0;0;0;0;0;0
24;24439;Saint-Laurent-sur-Manoire;-9999;-9999;-9999;-9999;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
24;24441;Saint-Léon-d'Issigeac;0;0;0;0;0;0;-9999;-9999;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
24;24443;Saint-Léon-sur-Vézère;0;0;0;0;0;0;0;0;0;0;0;0;5;6;0;0;0;0;0;0;0;0;0;0;0;0
24;24448;Saint-Martial-d'Albarède;0;0;0;0;0;0;0;0;0;0;0;0;4;20;0;0;0;0;0;0;0;0;0;0;0;0
24;24450;Saint-Martial-de-Nabirat;0;0;0;0;0;0;0;0;0;0;0;0;7;15;0;0;0;0;0;0;0;0;0;0;0;0
24;24451;Saint-Martial-de-Valette;0;0;0;0;0;0;0;0;0;0;0;0;-9999;-9999;0;0;0;0;0;0;0;0;0;0;0;0
24;24455;Saint-Martin-de-Ribérac;0;0;0;0;0;0;0;0;0;0;0;0;3;9;0;0;0;0;0;0;0;0;0;0;0;0
24;24459;Saint-Maime-de-Péreyrol;0;0;0;0;0;0;0;0;0;0;0;0;-9999;-9999;0;0;0;0;0;0;0;0;0;0;0;0
24;24463;Saint-Médard-d'Excideuil;-9999;-9999;0;0;0;0;0;0;0;0;0;0;12;39;0;0;0;0;0;0;0;0;0;0;0;0
24;24464;Saint-Mesmin;5;32;0;0;0;0;0;0;0;0;0;0;-9999;-9999;0;0;0;0;0;0;0;0;0;0;0;0
24;24470;Sainte-Mondane;0;0;0;0;0;0;0;0;0;0;0;0;11;46;0;0;0;0;0;0;0;0;0;0;0;0
24;24471;Sainte-Nathalène;0;0;0;0;0;0;0;0;0;0;0;0;4;6;0;0;0;0;0;0;0;0;0;0;0;0
24;24472;Saint-Nexans;0;0;0;0;0;0;6;43;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
24;24473;Sainte-Orse;0;0;0;0;0;0;0;0;0;0;0;0;6;16;0;0;0;0;0;0;0;0;0;0;0;0
24;24475;Saint-Pantaly-d'Ans;0;0;0;0;0;0;0;0;0;0;0;0;6;23;0;0;0;0;0;0;0;0;0;0;0;0
24;24476;Saint-Pantaly-d'Excideuil;-9999;-9999;0;0;0;0;0;0;0;0;0;0;6;28;0;0;0;0;0;0;0;0;0;0;0;0
24;24477;Saint-Pardoux-de-Drône;0;0;0;0;0;0;0;0;0;0;0;0;3;12;0;0;0;0;0;0;0;0;0;0;0;0
24;24478;Saint-Pardoux-et-Vielvic;0;0;0;0;0;0;0;0;0;0;0;0;-9999;-9999;0;0;0;0;0;0;0;0;0;0;0;0
24;24479;Saint-Pardoux-la-Rivière;0;0;0;0;0;0;0;0;0;0;0;0;-9999;-9999;0;0;0;0;0;0;0;0;0;0;0;0
24;24481;Saint-Paul-la-Roche;-9999;-9999;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
24;24482;Saint-Paul-Lizonne;0;0;0;0;0;0;0;0;0;0;0;0;-9999;-9999;0;0;0;0;0;0;0;0;0;0;0;0
24;24483;Saint-Perdoux;0;0;0;0;0;0;5;49;0;0;0;0;-9999;-9999;0;0;0;0;0;0;0;0;0;0;0;0
24;24484;Saint-Pierre-de-Chignac;0;0;0;0;0;0;0;0;0;0;0;0;-9999;-9999;0;0;0;0;0;0;0;0;0;0;0;0
24;24485;Saint-Pierre-de-Côle;0;0;0;0;0;0;0;0;0;0;0;0;-9999;-9999;0;0;0;0;0;0;0;0;0;0;0;0
24;24486;Saint-Pierre-de-Frugie;-9999;-9999;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
24;24487;Saint-Pierre-d'Eyraud;3;18;0;0;-9999;-9999;0;0;0;0;-9999;-9999;-9999;-9999;0;0;0;0;0;0;0;0;0;0;0;0
24;24488;Saint-Pompont;0;0;0;0;0;0;0;0;0;0;0;0;10;24;0;0;0;0;0;0;0;0;0;0;0;0
24;24489;Saint-Priest-les-Fougères;-9999;-9999;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
24;24491;Saint-Rabier;0;0;0;0;0;0;0;0;0;0;0;0;14;87;0;0;0;0;0;0;0;0;0;0;0;0
24;24493;Saint-Raphaël;0;0;0;0;0;0;0;0;0;0;0;0;-9999;-9999;0;0;0;0;0;0;0;0;0;0;0;0
24;24497;Sainte-Sabine-Born;0;0;0;0;0;0;11;55;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
24;24501;Saint-Seurin-de-Prats;-9999;-9999;0;0;0;0;0;0;0;0;0;0;-9999;-9999;0;0;0;0;0;0;0;0;0;0;0;0
24;24503;Saint-Sulpice-de-Mareuil;0;0;0;0;0;0;0;0;0;0;0;0;-9999;-9999;0;0;0;0;0;0;0;0;0;0;0;0
24;24504;Saint-Sulpice-de-Roumagnac;0;0;0;0;0;0;0;0;0;0;0;0;-9999;-9999;0;0;0;0;0;0;0;0;0;0;0;0
24;24505;Saint-Sulpice-d'Excideuil;-9999;-9999;0;0;0;0;0;0;0;0;0;0;14;40;0;0;0;0;0;0;0;0;0;0;0;0
24;24508;Saint-Victor;0;0;0;0;0;0;0;0;0;0;0;0;-9999;-9999;0;0;0;0;0;0;0;0;0;0;0;0
24;24509;Saint-Vincent-de-Connezac;0;0;0;0;0;0;0;0;0;0;0;0;-9999;-9999;0;0;0;0;0;0;0;0;0;0;0;0
24;24510;Saint-Vincent-de-Cosse;0;0;0;0;0;0;0;0;0;0;0;0;7;37;0;0;0;0;0;0;0;0;0;0;0;0
24;24512;Saint-Vincent-le-Paluel;0;0;0;0;0;0;0;0;0;0;0;0;-9999;-9999;0;0;0;0;0;0;0;0;0;0;0;0
24;24513;Saint-Vincent-sur-l'Isle;0;0;0;0;0;0;0;0;0;0;0;0;-9999;-9999;0;0;0;0;0;0;0;0;0;0;0;0
24;24515;Salagnac;0;0;0;0;0;0;0;0;0;0;0;0;-9999;-9999;0;0;0;0;0;0;0;0;0;0;0;0
24;24516;Salignac-Eyvigues;0;0;0;0;0;0;0;0;0;0;0;0;8;71;0;0;0;0;0;0;0;0;0;0;0;0
24;24519;Sarlande;5;117;0;0;0;0;0;0;0;0;0;0;-9999;-9999;0;0;0;0;0;0;0;0;0;0;0;0
24;24520;Sarlat-la-Canéda;0;0;0;0;0;0;0;0;0;0;0;0;9;46;0;0;0;0;0;0;0;0;0;0;0;0
24;24522;Sarrazac;6;83;-9999;-9999;0;0;0;0;0;0;0;0;-9999;-9999;0;0;0;0;0;0;0;0;0;0;0;0
24;24523;Saussignac;-9999;-9999;0;0;-9999;-9999;7;31;0;0;0;0;-9999;-9999;0;0;0;0;0;0;0;0;0;0;0;0
24;24526;Savignac-Lédrier;-9999;-9999;0;0;0;0;0;0;0;0;0;0;-9999;-9999;0;0;0;0;0;0;0;0;0;0;0;0
24;24527;Savignac-les-Églises;0;0;0;0;0;0;0;0;0;0;0;0;-9999;-9999;0;0;0;0;0;0;0;0;0;0;0;0
24;24529;Segonzac;0;0;0;0;0;0;0;0;0;0;0;0;-9999;-9999;0;0;0;0;0;0;0;0;0;0;0;0
24;24530;Sencenac-Puy-de-Fourches;0;0;0;0;0;0;0;0;0;0;0;0;-9999;-9999;0;0;0;0;0;0;0;0;0;0;0;0
24;24531;Sergeac;0;0;0;0;0;0;0;0;0;0;0;0;-9999;-9999;0;0;0;0;0;0;0;0;0;0;0;0
24;24532;Serres-et-Montguyard;0;0;0;0;0;0;-9999;-9999;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
24;24535;Simeyrols;0;0;0;0;0;0;0;0;0;0;0;0;-9999;-9999;0;0;0;0;0;0;0;0;0;0;0;0
24;24536;Singleyrac;0;0;0;0;0;0;-9999;-9999;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
24;24538;Siorac-en-Périgord;0;0;0;0;0;0;0;0;0;0;0;0;-9999;-9999;0;0;0;0;0;0;0;0;0;0;0;0
24;24540;Sorges;0;0;0;0;0;0;0;0;0;0;0;0;16;89;0;0;0;0;0;0;0;0;0;0;0;0
24;24541;Soudat;0;0;0;0;0;0;0;0;0;0;0;0;-9999;-9999;0;0;0;0;0;0;0;0;0;0;0;0
24;24542;Soulaures;0;0;0;0;0;0;-9999;-9999;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
24;24543;Sourzac;0;0;0;0;0;0;0;0;0;0;0;0;-9999;-9999;0;0;0;0;0;0;0;0;0;0;0;0
24;24544;Tamniès;0;0;0;0;0;0;0;0;0;0;0;0;4;21;0;0;0;0;0;0;0;0;0;0;0;0
24;24545;Teillots;0;0;0;0;0;0;0;0;0;0;0;0;-9999;-9999;0;0;0;0;0;0;0;0;0;0;0;0
24;24546;Temple-Laguyon;0;0;0;0;0;0;0;0;0;0;0;0;-9999;-9999;0;0;0;0;0;0;0;0;0;0;0;0
24;24547;Terrasson-Lavilledieu;0;0;0;0;0;0;0;0;0;0;0;0;23;94;0;0;0;0;0;0;0;0;0;0;0;0
24;24549;Thénac;0;0;0;0;0;0;-9999;-9999;0;0;0;0;-9999;-9999;0;0;0;0;0;0;0;0;0;0;0;0
24;24550;Thenon;0;0;0;0;0;0;0;0;0;0;0;0;5;20;0;0;0;0;0;0;0;0;0;0;0;0
24;24551;Thiviers;0;0;0;0;0;0;0;0;0;0;0;0;-9999;-9999;0;0;0;0;0;0;0;0;0;0;0;0
24;24552;Thonac;0;0;0;0;0;0;0;0;0;0;0;0;-9999;-9999;0;0;0;0;0;0;0;0;0;0;0;0
24;24553;Tocane-Saint-Apre;0;0;0;0;0;0;0;0;0;0;0;0;5;22;0;0;0;0;0;0;0;0;0;0;0;0
