43.222984,1.372101,"Croix de Thomas"
43.370603,1.416501,"Rue Paul et Thomas Severat"
43.405595,1.633367,"Guilhem Thomas"
43.5151,1.156751,"Route de Saint Thomas"
43.498396,1.151394,"Route de Saint Thomas"
43.499385,1.143168,"Chemin de Saint Thomas"
43.515551,1.166667,"Route de Saint-thomas"
43.57026,1.243531,"Rue Thomas Mann"
43.604711,1.447966,"Place du Président Thomas Woodrow Wilson"
43.567751,1.451871,"Rue Thomas Edison"
43.602963,1.40628,"Rue Thomas Dupuy"
43.579764,1.446112,"Rue Saint Thomas d'Aquin"
43.579855,1.472996,"Rue Ambroise Thomas"
43.900665,0.472724,"À Thomas"
43.668991,0.512026,"Thomas"
43.669288,0.51231,"Impasse de Thomas"
43.509175,1.051206,"Route de Saint Thomas"
43.759124,0.300889,"Rue Saint Thomas"
44.640356,-1.198731,"Avenue Thomas d'Aquin"
44.656861,-1.148616,"Rue Thomas Lussan"
44.662117,-1.177645,"Rue Thomas Illyricus"
44.571678,-0.117782,"Petit Thomas"
44.795401,-0.559107,"Rue Albert Thomas"
44.829488,-0.596482,"Rue Albert Thomas"
44.745164,-0.456049,"Lot les Jardins de Thomas"
44.773913,-0.657792,"Rue Thomas Edison"
44.865801,-0.508998,"Rue Albert Thomas"
45.044483,-0.125718,"Rue Albert Thomas"
44.779231,-0.35374,"Rue Francois Thomas Rey"
45.074566,-0.156458,"Le Moulin de Thomas"
45.074659,-0.156266,"Thomas"
44.917124,-0.246469,"Rue Clément Thomas"
44.946294,-0.090814,"Lieu Dit Thomas"
44.927971,-0.139612,"Thomas"
44.780307,-0.651205,"Rue Thomas Edison"
44.805201,-0.752869,"Allee Thomas Edison"
44.896696,-0.765023,"Rue Thomas Edison"
44.803864,-0.580775,"Passage Clément Thomas"
44.803926,-0.581019,"Rue Clément Thomas"
44.638791,-1.196118,"Avenue Thomas Illyricus"
44.639189,-1.197868,"Avenue Saint Thomas d'Aquin"
44.638929,-1.197941,"Avenue St Thomas d'Aquin Pyla"
44.768331,-0.555904,"Rue Thomas Edison"
43.2823,3.471596,"Impasse Saint Thomas"
43.61534,3.157541,"Place Albert Thomas"
43.372778,3.33177,"Lieu Dit Golf Saint Thomas"
43.374006,3.338635,"Chemin du Golf de Saint Thomas"
43.335692,3.229481,"Allee Marechal Thomas Bugeaud"
43.38707,3.2486,"Route Guillaume Thomas Raynal"
43.334661,3.229054,"Rue Marechal Thomas Bugeaud"
43.377049,3.329394,"Résidence du Golf Saint-thomas"
43.340212,3.223536,"Rue Ambroise Thomas"
43.633241,3.894487,"Rue Albert Thomas"
43.392483,3.101653,"Impasse Ambroise Thomas"
43.685023,4.137578,"Rue Thomas Millerot"
43.68503,4.147521,"Rue Thomas Edison"
43.621478,3.992642,"Rue Thomas Mann"
43.509794,3.809216,"Rue Thomas Platter"
43.599829,3.848412,"Impasse Thomas More"
43.627109,3.867777,"Impasse du Professeur Louis Thomas"
43.627073,3.867933,"Rue du Professeur Louis Thomas"
43.612484,3.87524,"Rue Thomas"
43.456909,2.862836,"Rue Thomas Nunez"
43.406692,3.501676,"Impasse les Jardins de Thomas"
43.528046,3.523898,"Lotissement le Pre Saint Thomas"
43.247445,3.293637,"Rue Charles Thomas"
48.140493,-1.529512,"Rue Thomas Edison"
47.926643,-1.729084,"Les Saints Thomas"
48.671025,-1.852685,"Quai Administrateur Chef Thomas"
48.679154,-1.847002,"Rue Joseph Thomas"
48.052878,-1.507669,"Rue Saint-thomas du Ronceray"
48.144517,-2.265534,"Ville Thomas"
47.981228,-1.717284,"Rue Thomas Edison"
48.413971,-1.15335,"Rue Thomas de la Touche"
47.975841,-1.868763,"Allée des Champs Thomas"
48.382934,-1.604369,"Lotissement Jean Louis Thomas"
47.830248,-1.316105,"Boulevard Saint-thomas"
47.885527,-1.993628,"Rue Thomas d'Anast"
47.825095,-1.803506,"Rue Thomas Leroy"
47.823719,-1.813315,"Impasse Saint Thomas"
48.510076,-1.89892,"Lotissement de la Croix Thomas"
48.513586,-1.899462,"Rue de la Croix Thomas"
48.575562,-2.014358,"Place Thomas Bourcin"
48.575562,-2.014357,"Rue Thomas Bourcin"
48.185617,-2.008078,"Clos Thomas"
48.133095,-1.954787,"Ruelle Saint Thomas"
48.242324,-1.733477,"Croix Thomas des Champs"
48.242214,-1.733329,"Lieu Dit Croix Thomas"
47.800484,-1.773119,"Rue Thomas le Roy"
48.185981,-1.917067,"Allée du Champ Thomas"
48.09515,-1.650796,"Rue Albert Thomas"
48.108354,-1.675996,"Rue Saint-thomas"
48.104856,-1.695769,"Rue Thomas Connecte"
48.230314,-1.881667,"La Cour Thomas"
48.256259,-1.404376,"Rue Joseph Thomas"
48.25498,-1.401218,"Rue Thomas James"
48.412809,-1.362283,"La Planche Thomas"
48.411892,-1.362649,"Rue de la Planche Thomas"
48.590649,-1.65972,"Rue du Pont Thomas"
48.686932,-1.892959,"Residence le Clos Thomas"
48.686966,-1.892994,"Clos Thomas"
48.63331,-2.093985,"Rue du Port Thomas"
48.650898,-2.023986,"Rue Saint-thomas"
48.651566,-2.023761,"Porte Saint Thomas"
48.17518,-2.1733,"Rue du Pont Thomas"
47.410496,0.986718,"Mail Saint-thomas"
47.499197,1.061708,"Imp de la Garenne Saint Thomas"
47.499827,1.062145,"La Garenne de Saint Thomas"
47.338487,0.702894,"Rue Thomas Edison"
47.406681,0.605502,"Les Fosses Thomas"
47.043124,0.818284,"Rue Thomas"
47.126535,0.998344,"Rue Thomas Pactius"
46.983694,0.484834,"Les Thomas"
47.020915,0.539145,"Les Thomas"
47.410176,0.64584,"Rue Marcel Thomas Lavollée"
47.13087,0.342249,"Ruelle Saint Thomas"
46.736834,0.953623,"Rue Raymond Thomas"
47.382412,0.699754,"Rue Marcel Thomas Lavollée"
47.396306,0.693525,"Rue Albert Thomas"
45.398308,6.076642,"Plan Thomas"
45.536135,5.108103,"Impasse du Thomas"
45.35695,5.617753,"Impasse du Thomas"
45.723551,5.465891,"Rue Louis Thomas"
45.15436,5.707035,"Rue René Thomas"
45.172303,5.702878,"Rue Albert Thomas"
45.190556,5.711065,"Rue René Thomas"
45.600475,5.220635,"Rue Thomas Edison"
45.686584,5.429367,"Place Leon Thomas"
45.723613,5.464219,"Rue Louis Thomas (Arandon)"
45.686572,5.429854,"Place Thomas Léon"
45.687841,5.431032,"Rue Louis Thomas (Passins)"
45.434961,5.252755,"Chemin du Coteau Thomas"
45.237553,5.33566,"Le Thomas"
45.23731,5.336366,"Route du Thomas"
45.527935,4.879196,"Rue Albert Thomas"
43.634064,-0.766869,"Chemin de Thomas"
43.652322,-0.556368,"Chemin de Thomas"
43.652981,-0.568718,"Thomas la Platane"
43.919047,-1.243811,"Impasse Thomas"
43.969494,-0.405636,"Route de Thomas"
43.900581,-0.507412,"Rue Thomas Diaz"
47.717104,1.54226,"Les Plants Saint Thomas"
47.632895,1.29187,"Rue du Clos Thomas"
47.355917,1.751049,"Rue Thomas Jefferson"
47.79959,1.046136,"Rue Albert Thomas"
